BAE,DataID,Divisi,EfekEmiten_EBA,EfekEmiten_ETF,EfekEmiten_Obligasi,EfekEmiten_Saham,EfekEmiten_SPEI,Industri,SubIndustri,Email,Fax,id,JenisEmiten,KegiatanUsahaUtama,KodeDivisi,KodeEmiten,NamaEmiten,NPKP,NPWP,PapanPencatatan,Sektor,SubSektor,TanggalPencatatan,Telepon,Website,Status,Logo
PT. Raya Saham Registra,0,,False,False,False,True,False,Logistik & Pengantaran,Logistik & Pengantaran,corp.secretary@sap-express.com,(021) 22806627,0,,"Bergerak dalam bidang Jasa Titipan, Ekspedisi dan Pergudangan, Transportasi dan Pengangkutan, Percetakan, Keagenan, Outsourcing dan Transaksi Keuangan",,SAPX,PT Satria Antaran Prima Tbk.,,70.837.829.4-061.000,Pengembangan,Transportasi & Logistik,Logistik & Pengantaran,2018-10-03T00:00:00,(021) 22806611,www.sap-express.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SAPX.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,corsec@kotasatuproperti.com ,+62 24 7690 1749 ,0,,Properti & Real Estate,,SATU,PT Kota Satu Properti Tbk.,,31.606.205.8-505.001,Pengembangan,Properti & Real Estat,Properti & Real Estat,2018-11-05T00:00:00,+62 24 7690 1735; +62 24 7690 1000 ,www.kotasatuproperti.com ,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SATU.jpg
PT. Ficomindo Buana Registrar,0,,False,False,False,True,False,Pakaian & Barang Mewah,Tekstil,corsec@sbatextile.com,(022) 7947 200,0,,Industri dan Perdagangan Tekstil,,SBAT,PT Sejahtera Bintang Abadi Textile Tbk.,,02.176.347.9-441.000,Pengembangan,Barang Konsumen Non-Primer,Pakaian & Barang Mewah,2020-04-08T00:00:00,(022) 7947 100/ 400,www.sbatextile.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SBAT.jpg
PT. Bima Registra,0,,False,False,False,True,False,Barang Kimia,Barang Kimia Dasar,corsec@suryabiru.com,,0,,Industri kimia anorganik gas,,SBMA,PT Surya Biru Murni Acetylene Tbk,,01.150.545.0-725.000,Pengembangan,Barang Baku,Barang Baku,2021-09-08T00:00:00,+62542 733600,www.suryabirumurni.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SBMA.jpg
PT. Sinartama Gunita,0,,False,False,False,True,False,Kelistrikan,Komponen & Peralatan Kelistrikan,sccfin@cbn.net.id; corpsec@sucaco.com,(021) 31931119,0,,Industri Kabel,,SCCO,PT Supreme Cable Manufacturing & Commerce Tbk,,01.000.889.4-054.000,Utama,Perindustrian,Barang Perindustrian,1982-07-20T00:00:00,(021) 3100525,0,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SCCO.jpg
PT. Raya Saham Registra,0,,False,False,False,True,False,Media,Penyiaran,corsec@scm.co.id,2793 5598,0,,Media,,SCMA,Surya Citra Media Tbk,0,01.904.039.3-054.000,Utama,Barang Konsumen Non-Primer,Media & Hiburan,2002-07-16T00:00:00,2793 5599,http://www.scm.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SCMA.jpg
PT. Datindo Entrycom,0,,False,False,False,True,False,Barang Rumah Tangga,Peralatan Rumah Tangga,corsec@scnp.co.id,(021) 8230232,0,,"industri peralatan rumah tangga, perdagangan besar peralatan dan perlengkapan rumah tangga",,SCNP,PT Selaras Citra Nusantara Perkasa Tbk,,01.962.089.7-436.001,Pengembangan,Barang Konsumen Non-Primer,Barang Rumah Tangga,2020-09-07T00:00:00,(021) 8233320,www.scnp.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SCNP.jpg
PT. Ficomindo Buana Registrar,0,,False,False,False,True,False,Farmasi,Farmasi,sari.riska.hegar@merck.com,-,0,,Industri Farmasi,,SCPI,PT Organon Pharma Indonesia Tbk,PEM-00094/WPJ.07/KP.0803/2010,01.001.702.8-054.000,Pengembangan,Kesehatan,Farmasi & Riset Kesehatan,1990-06-08T00:00:00,021 - 5789 7000,0,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SCPI.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Logistik & Pengantaran,Logistik & Pengantaran,jonathan_w@sidomulyo.com,(021) 4266020,0,,Jasa Transportasi darat khusus Bahan Berbahaya dan Beracun (B3),,SDMU,Sidomulyo Selaras Tbk,S-57PKP/WPJ.07/KP.0803/2018,01.592.233.9-054.000,Pengembangan,Transportasi & Logistik,Logistik & Pengantaran,2011-07-12T00:00:00,(021) 4266002,www.sidomulyo.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SDMU.jpg
PT. Raya Saham Registra,0,,False,False,False,True,False,Perdagangan Ritel Barang Primer,Ritel & Distributor Obat-obatan,investor.relation@mpi-pharmaniaga.co.id,021-270 85958,0,,Perdagangan dan Jasa,,SDPC,Millennium Pharmacon International Tbk,,01.300.861.0-054.000,Utama,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,1990-05-07T00:00:00,021-270 85961; 270 85964,www.mpi-indonesia.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SDPC.jpg
PT. Sinartama Gunita,0,,False,False,True,True,False,Bank,Bank,saudara@bankwoorisaudara.com,(62-21) 50871900,0,,Perbankan,,SDRA,PT Bank Woori Saudara Indonesia 1906 Tbk,,01.148.782.4-054.000,Utama,Keuangan,Bank,2006-12-15T00:00:00,(62-21) 50871906,www.bankwoorisaudara.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SDRA.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Peralatan Energi Alternatif,Peralatan Energi Alternatif,nfo@semacom-integrated.com,+62 251 861 5874,0,,"Bergerak dalam kegiatan usaha Produksi Panel listrik, Perakitan Baterai Listrik dan Energi Terbarukan",,SEMA,PT Semacom Integrated Tbk,,21.137.319.6-411.000,Pengembangan,Energi,Energi Alternatif,2022-01-10T00:00:00,+62 251 8615872,https://semacom.co.id/dewan-komisaris/,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SEMA.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Perusahaan Holding & Investasi,Perusahaan Holding Keuangan,corporate@sfcapital.co.id,+62 21 2598 1342,0,,"Bergerak dalam bidang investasi, jasa, konsultasi manajemen dan bisnis, perdagangan dan keuangan serta bergerak dibidang Jasa Keuangan lainnya melalui Perusahaan Anak.",,SFAN,PT Surya Fajar Capital Tbk,,76.573.695.4-077.000,Pengembangan,Keuangan,Perusahaan Holding & Investasi,2019-06-19T00:00:00,+62 21 2251 3339,www.sfcapital.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SFAN.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Batu Bara,Distribusi Batu Bara,corsec@sumberglobalenergy.com,021-2500243,0,,"Perdagangan Besar Bahan Bakar Padat, Cair, Gas, Energi Terbaru dan Terbarukan serta Pertambangan Logam dan Mineral Tanah Jarang (Rare Earth) di Perusahaan Anak",,SGER,PT Sumber Global Energy Tbk.,,02.795.370.2-081.000,Pengembangan,Energi,"Minyak, Gas & Batu Bara",2020-08-10T00:00:00,021-2500120,www.sumberglobalenergy.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SGER.jpg
,0,,False,False,True,True,False,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,eris.ariaman@sampoernaagro.com,021-577 1712,0,,Agriculture Plantation,,SGRO,PT Sampoerna Agro Tbk,01.598.906.4-054-000,01.598.906.4-054-000,Utama,Barang Konsumen Primer,Makanan & Minuman,2007-06-18T00:00:00,021-577 1711,www.sampoernaagro.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SGRO.jpg
PT. Datindo Entrycom,0,,False,False,False,True,False,Pariwisata & Rekreasi,"Hotel, Resor & Kapal Pesiar",a,5701619,0,,Hotel and Tourism,,SHID,Hotel Sahid Jaya Tbk,0,01.002.979.1-054.000,Pengembangan,Barang Konsumen Non-Primer,Jasa Konsumen,1990-05-08T00:00:00,5703232,www.pthsji.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SHID.jpg
PT. Datindo Entrycom,0,,False,False,False,True,False,Minyak & Gas,Penyimpanan & Distribusi Minyak & Gas,corpsec@sillomp.com,(62-21)3867521,0,,Usaha Pelayaran,,SHIP,PT Sillo Maritime Perdana Tbk,,01.342.992.3-081.000,Utama,Energi,"Minyak, Gas & Batu Bara",2016-06-16T00:00:00,(62-21)3863861,www.sillomaritime.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SHIP.jpg
PT. Sharestar Indonesia,0,,False,False,False,True,False,"Pendukung Minyak, Gas & Batu Bara","Jasa & Perlengkapan Minyak, Gas & Batu Bara",corpsec@sinerco.co.id,02127878090,0,,Perseroan bergerak dalam bidang usahaJasa Penyewaan Alat-Alat UntukMonetisasi Minyak dan Gas Suar Bakar dengan Menggunakan Teknologi Kompresiuntuk Penurunan Emisi Gas Rumah Kaca,,SICO,PT Sigma Energy Compressindo Tbk,,02.257.516.5-014.000,Pengembangan,Energi,"Minyak, Gas & Batu Bara",2022-04-08T00:00:00,02127878099,www.sinerco.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SICO.jpg
PT. Raya Saham Registra,0,,False,False,False,True,False,Farmasi,Farmasi,info@sidomuncul.co.id,(024) 7692 8815,0,,Bergerak dalam bidang usaha industri jamu dan farmasi,,SIDO,PT Industri Jamu Dan Farmasi Sido Muncul Tbk,-,01.106.753.5-054.000,Utama,Kesehatan,Farmasi & Riset Kesehatan,2013-12-18T00:00:00,(024) 7692 8811,www.sidomuncul.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SIDO.jpg
PT. Sharestar Indonesia,0,,False,False,False,True,False,Penyedia Jasa Kesehatan,Penyedia Jasa Kesehatan,corporate.secretary@siloamhospitals.com,021-5460075,0,,Jasa Pelayanan Kesehatan Masyarakat,,SILO,PT Siloam International Hospitals Tbk.,0,01.788.139.2-054.000,Utama,Kesehatan,Jasa & Peralatan Kesehatan,2013-09-12T00:00:00,021-25668000,www.siloamhospitals.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SILO.jpg
PT. Ficomindo Buana Registrar,0,,False,False,False,True,False,,,esprabowo@yahoo.com,Pusat : 021 - 2302745. Pabrik : 021 - 6600011,0,,Industri Kemasan Plastik,,SIMA,Siwani Makmur Tbk,-,01.318.684.6-054.000,PENGEMBANGAN,BASIC INDUSTRY AND CHEMICALS,PLASTICS & PACKAGING,1994-06-03T00:00:00,Pusat : 021 - 2302257. Pabrik : 021 - 6600976,-,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SIMA.jpg
PT. Raya Saham Registra,0,,False,False,False,True,False,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,corporate.secretary@simp.co.id,021-5793 7504,0,,"Agribisnis yang terdiversifikasi serta terintegrasi secara vertikal yang kegiatan utamanya meliputi seluruh mata rantai pasokan dari penelitian dan pengembangan pemuliaan benih bibit, pembudidayaan dan pengolahan kelapa sawit hingga produksi serta pemasaran produk minyak goreng, margarine dan shortening",,SIMP,Salim Ivomas Pratama Tbk,-,01.596.183.2-092.000,Utama,Barang Konsumen Primer,Makanan & Minuman,2011-06-09T00:00:00,021-5795 8822 ext 5000/5001,www.simp.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SIMP.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Produk & Perlengkapan Bangunan,Produk & Perlengkapan Bangunan,corsec@singarajaputra.com ,0,0,,Penyedia Penginapan dan merupakanPerusahaan Induk dari Perusahaan Anak yang bergerak di Bidang Perusahaan Kayu,,SINI,PT Singaraja Putra Tbk.,,02.422.613.6-413.000,Pengembangan,Perindustrian,Barang Perindustrian,2019-11-08T00:00:00,021-8974309,www.singarajaputra.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SINI.jpg
PT. Raya Saham Registra,0,,False,False,False,True,False,Produk Makanan Pertanian,"Ikan, Daging & Produk Unggas",info.sreeya@sreeyasewu.com,021-27083636,0,,Animal Feed,,SIPD,PT Sreeya Sewu Indonesia Tbk,0,01.393.676.0-054.000,Pengembangan,Barang Konsumen Primer,Makanan & Minuman,1996-12-27T00:00:00,021-50991599,www.sreeyasewu.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SIPD.jpg
PT. EDI Indonesia,0,,False,False,False,True,False,Makanan Olahan,Makanan Olahan,skbm@sekarbumi.com,(021) 51401212,0,,Manufaktur dan Penyalur Makanan Olahan Beku,,SKBM,Sekar Bumi Tbk,0,01.148.487.0-054.000,Pengembangan,Barang Konsumen Primer,Makanan & Minuman,2012-09-28T00:00:00,(021) 51401122,www.sekarbumi.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SKBM.jpg
PT. EDI Indonesia,0,,False,False,False,True,False,Makanan Olahan,Makanan Olahan,sekarlaut@sekar.co.id,"(021) 570-4991, (031) 894-1244, (031) 567-2318",0,,Industri Makanan,,SKLT,Sekar Laut Tbk,-,01.140.938.0-054.000,Pengembangan,Barang Konsumen Primer,Makanan & Minuman,1993-09-08T00:00:00,"(021) 570-4988, (031) 892-1605, (031) 567-1371",http://www.sekar.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SKLT.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Mesin,Mesin Konstruksi & Kendaraan Berat, superkrane@superkrane.com, (021) 441 8290  ,0,,"Bergerak di bidang usaha dalam bidang jasa sewa crane dan alat-alat berat/fleets lainnya, jasa konstruksi lifting, pengangkutan umum dan perdagangan umum lainnya. ",,SKRN,PT Superkrane Mitra Utama Tbk,S.779PKP/WPJ.21/KP.0403/2019,01.749.696.9-045.000,PENGEMBANGAN,Perindustrian,Barang Perindustrian,2018-10-11T00:00:00, (021) 441 3455  , www.superkrane.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SKRN.jpg
PT. Sirca Datapro Perdana,0,,False,False,False,True,False,Perangkat Lunak,Perangkat Lunak,info.northcliff@ncitranusa.com,021-7975948,0,,"Teknologi, Multimedia, dan Telekomunikasi",,SKYB,PT Northcliff Citranusa Indonesia Tbk.,,02.250.398.1-021.000,Pengembangan,Teknologi,Perangkat Lunak & Jasa TI,2010-07-07T00:00:00,021-7975947,www.skybee.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SKYB.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Ritel Khusus,Ritel Elektronik,corporate@gaya-slis.com,(021) 4520716,0,,Perdagangan Komponen Elektronik Serta Melalui Perusahaan Anak Penyediaan Dan PenjualanKendaraan Ramah Lingkungan Dengan Sumber Daya Energi Listrik (Electric Vehicle),,SLIS,PT Gaya Abadi Sempurna Tbk,,01.679.755.7-415.000,Pengembangan,Barang Konsumen Non-Primer,Perdagangan Ritel,2019-10-07T00:00:00,(021)4509888,http://www.gaya-slis.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SLIS.jpg
,0,,False,False,True,True,False,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,investor@smart-tbk.com; jimmy.pramono@sinarmas-agri.com,-,0,,Agribisnis,,SMAR,PT Sinar Mas Agro Resources and Technology Tbk,S237PKP/WPJ.19/KP.0203/2018,01.000.183.2-092.000,Pengembangan,Barang Konsumen Primer,Makanan & Minuman,1992-11-20T00:00:00,021-50338899,https://www.smart-tbk.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SMAR.jpg
PT. Datindo Entrycom,0,,False,False,False,True,False,Material Konstruksi,Material Konstruksi,corsec@semenbaturaja.co.id,(0711) 512126,0,,Industri Semen,,SMBR,PT Semen Baturaja (Persero) Tbk,-,01.002.115.2-051.000,Utama,Barang Baku,Barang Baku,2013-06-28T00:00:00,(0711) 511261,www.semenbaturaja.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SMBR.jpg
PT. Datindo Entrycom,0,,False,False,False,True,False,Material Konstruksi,Material Konstruksi,corpsec.sbi@sig.id,29863333,0,,Basic Industry and Chemicals - Cement,,SMCB,PT Solusi Bangun Indonesia Tbk,,01.001.707.7-092.000,Utama,Barang Baku,Barang Baku,1977-08-10T00:00:00,29861000,https://solusibangunindonesia.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SMCB.jpg
PT. Sinartama Gunita,0,,False,False,False,True,False,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,ferry@rancamaya.com,(021) 5793 6730,0,,Property dan Real Estate,,SMDM,Suryamas Dutamakmur Tbk,-,01.348.493.6-054.000,Pengembangan,Properti & Real Estat,Properti & Real Estat,1995-10-12T00:00:00,(021) 5793 6733,www.rancamayaestate.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SMDM.jpg
PT. Sharestar Indonesia,0,,False,False,False,True,False,Logistik & Pengantaran,Logistik & Pengantaran, corporate.secretary@samudera.id , (021) 25675628 ,0,,Jasa Pelayaran Ang Laut,,SMDR,Samudera Indonesia Tbk,,01.001.895.0-054.000 ,Utama,Transportasi & Logistik,Logistik & Pengantaran,1999-07-05T00:00:00, (021) 25676999 ,0,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SMDR.jpg
,0,,False,False,True,True,False,Material Konstruksi,Material Konstruksi,corporate.secretary@sig.id; investor.relations@sig.id,(021) 5261176,0,,Produsen Semen,,SMGR,Semen Indonesia (Persero) Tbk,,01.001.631.9-051.000,Utama,Barang Baku,Barang Baku,1991-07-08T00:00:00,(021) 5261174; (021) 5261175,www.sig.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SMGR.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Wadah & Kemasan,Wadah & Kemasan,satyamitra@satyamira.com,+6221 5950089,0,,Bergerak dalam bidang industri kemasan dan kotak,,SMKL,PT Satyamitra Kemas Lestari Tbk,,02.093.167.1-415.000,Utama,Barang Baku,Barang Baku,2019-07-11T00:00:00,+6221 5950988,www.satyamitra.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SMKL.jpg
PT. Bima Registra,0,,False,False,False,True,False,Konstruksi Bangunan,Konstruksi Bangunan,corsec@konstruksimas.co.id,(021) 83707143,0,,Jasa Konstruksi Umum,,SMKM,PT Sumber Mas Konstruksi Tbk,,,Akselerasi,Infrastruktur,Konstruksi Bangunan,2022-03-09T00:00:00,(021) 8250095,www.konstruksimas.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SMKM.jpg
,0,,False,False,True,True,False,Perusahaan Holding & Investasi,Perusahaan Holding Keuangan,multiartha@smma.co.id ,( 021 ) 3925788 ,0,,Investment Company,,SMMA,PT Sinar Mas Multiartha Tbk,S-126PKP/WPJ.07/KP.0803/2019 ,013620026054000 ,Utama,Keuangan,Perusahaan Holding & Investasi,1995-07-05T00:00:00,( 021 ) 3925660 ,www.smma.co.id ,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SMMA.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Batu Bara,Produksi Batu Bara,contact@go-eagle.co.id,021 - 5761817,0,,Pertambangan Batubara,,SMMT,GOLDEN EAGLE ENERGY Tbk,-,01.361.266.8-054.000,Pengembangan,Energi,"Minyak, Gas & Batu Bara",1997-12-01T00:00:00,021 - 5761815,www.go-eagle.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SMMT.jpg
,0,,False,False,True,True,False,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,corp_secretary@summarecon.com,021 - 4892976,0,,Property dan Real Estate,,SMRA,PT Summarecon Agung Tbk,,01.002.261.4-054.000,Utama,Properti & Real Estat,Properti & Real Estat,1990-05-07T00:00:00,021 - 4714567,www.summarecon.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SMRA.jpg
PT. Ficomindo Buana Registrar,0,,False,False,False,True,False,"Pendukung Minyak, Gas & Batu Bara","Jasa & Perlengkapan Minyak, Gas & Batu Bara",info@smrutama.com,021-65310823,0,,Pertambangan Batu Mangan melalui anak perusahaan,,SMRU,SMR Utama Tbk,-,03.052.285.8-048.000,Pengembangan,Energi,"Minyak, Gas & Batu Bara",2011-10-10T00:00:00,021-65310822,www.smrutama.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SMRU.jpg
PT. Sinartama Gunita,0,,False,False,False,True,False,Komponen Otomotif,Suku Cadang Otomotif,lidiana.widjojo@adr-group.com,021-661-8438/669-6237,0,,Automotive and Components,,SMSM,Selamat Sempurna Tbk,,01.300.160.7-054.000,Utama,Barang Konsumen Non-Primer,Otomotif & Komponen Otomotif,1996-09-09T00:00:00,"(021) 661-00-33, 669-02-44. Ibu Lidia: Ext 327
",http://www.smsm.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SMSM.jpg
PT. Bima Registra,0,,False,False,False,True,False,Pariwisata & Rekreasi,"Hotel, Resor & Kapal Pesiar",corporate@sunlakehotel.com,"(021) 650 9970, 651 9889, 650 2255",0,,Bergerak di bidang industri perhotelan,,SNLK,PT Sunter Lakeside Hotel Tbk.,,01.560.752.6-038.000,Pengembangan,Barang Konsumen Non-Primer,Jasa Konsumen,2021-03-29T00:00:00,"(021) 650 9969, 650 1010, 650 1515, 3119 2888",www.hotelsunlake.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SNLK.jpg
PT. Raya Saham Registra,0,,False,False,False,True,False,Minyak & Gas,Penyimpanan & Distribusi Minyak & Gas,tidak berubah,+62 21-8086-1001,0,,"Perdagangan, jasa, pengangkutan, perindustrian, pembangunan, percetakan, pertanian dan perbengkelan",,SOCI,PT Soechi Lines Tbk. ,-,02.993.491.6-018.000,Utama,Energi,"Minyak, Gas & Batu Bara",2014-12-03T00:00:00,+62 21-8086-1000,tidak berubah,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SOCI.jpg
PT. Bima Registra,0,,False,False,False,True,False,Barang Rumah Tangga,Produsen Furnitur Rumah,investor@boston-industries.com,021 29159120,0,,"Pengolahan mebel berbahan dasar kayu dan produk kayu lainnya, berbahan dasar logam serta distribusi dan penjualan mebel melalui Perusahaan Anak",,SOFA,PT Boston Furniture Industries Tbk..,,31.561.528.6-451.000,Akselerasi,Barang Konsumen Non-Primer,Barang Rumah Tangga,2020-07-07T00:00:00,021 29159118,www.boston-industries.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SOFA.jpg
PT. Datindo Entrycom,0,,False,False,False,True,False,Farmasi,Farmasi,corporate.secretary@sohoglobalhealth.com ,(021) 4683 0505,0,,Industri dan distribusi atas produk-produk di sektor farmasi dan kesehatan melalui Perusahaan Anak ,,SOHO,PT Soho Global Health Tbk,,01.303.296.6-073.000,Utama,Kesehatan,Farmasi & Riset Kesehatan,2020-09-08T00:00:00,(021) 4683 4411, www.sohoglobalhealth.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SOHO.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Department Store,Department Store,sonatopas@stti.co.id,021-5213066,0,,Biro Perjalanan Wisata ,,SONA,Sona Topas Tourism Industry Tbk,0,01.370.985.2-054.000,Utama,Barang Konsumen Non-Primer,Perdagangan Ritel,1992-07-21T00:00:00,021-5213056,http://www.sonatopas.co.id/,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SONA.jpg
PT. Sinartama Gunita,0,,False,False,False,True,False,Jasa Profesional,Jasa Personalia,corporate.secretary@sos.co.id,+62 21 350 5913,0,,"Penyedia Jasa Keamanan, Jasa Kebersihan, Jasa Sumber Daya Manusiadan Jasa Manajemen Parkir",,SOSS,PT Shield On Service Tbk.,,02.361.551.1-073.000,Pengembangan,Perindustrian,Jasa Perindustrian,2018-11-06T00:00:00,+62 21 350 5915,www.sos.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SOSS.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Pariwisata & Rekreasi,"Hotel, Resor & Kapal Pesiar",corsec@satriamegakencana.com,,0,,"Bergerak dalam bidang properti, kawasan pariwisata dan aktivitas perusahaan holding",,SOTS,PT Satria Mega Kencana Tbk.,PEM-00559/WPJ.04/KP.0503/2008 ,02.415.097.1-019.000,Pengembangan,Barang Konsumen Non-Primer,Jasa Konsumen,2018-12-10T00:00:00,021-72781782,www.satriamegakencana.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SOTS.jpg
PT. EDI Indonesia,0,,False,False,False,True,False,Wadah & Kemasan,Wadah & Kemasan,corp.sec@ptsuparmatbk.com,(031) 766 3287,0,,Pulp and Paper,,SPMA,Suparma Tbk,,01.122.096.9-054.000,UTAMA,Barang Baku,Barang Baku,1994-11-16T00:00:00,"(031) 766-666, 766-33-96, 766-24-90(-93) (Buyung : 031-705-82-380) Hendro Luhur HP : 0818-52-60-05
",www.ptsuparmatbk.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/SPMA.jpg
